contestId,contestName,handle,rank,ratingUpdateTimeSeconds,oldRating,newRating
2051,Codeforces Round 995 (Div. 3),king_19,2529,1734886200,1329,1369
2051,Codeforces Round 995 (Div. 3),cr00,2529,1734886200,1086,1204
2051,Codeforces Round 995 (Div. 3),peacefinder19,2529,1734886200,1340,1377
2051,Codeforces Round 995 (Div. 3),vidhanagarwal2001,2529,1734886200,1071,1195
2051,Codeforces Round 995 (Div. 3),Not_Adith1000,2529,1734886200,1059,1236
2051,Codeforces Round 995 (Div. 3),Jiu_Du,2529,1734886200,1294,1344
2051,Codeforces Round 995 (Div. 3),sakethlucky11,2529,1734886200,1459,1463
2051,Codeforces Round 995 (Div. 3),Anongoat,2529,1734886200,1299,1348
2051,Codeforces Round 995 (Div. 3),kiero,2529,1734886200,1369,1397
2051,Codeforces Round 995 (Div. 3),to___ot,2529,1734886200,1302,1385
2051,Codeforces Round 995 (Div. 3),jokertao,2529,1734886200,1599,1567
2051,Codeforces Round 995 (Div. 3),Eclipsed1.1,2529,1734886200,1451,1457
2051,Codeforces Round 995 (Div. 3),KareemHesham_,2529,1734886200,1407,1425
2051,Codeforces Round 995 (Div. 3),Reaper08,2529,1734886200,1212,1288
2051,Codeforces Round 995 (Div. 3),string_eureka,2529,1734886200,1290,1341
2051,Codeforces Round 995 (Div. 3),Devourize,2529,1734886200,1452,1457
2051,Codeforces Round 995 (Div. 3),Hossam_Hassan.,2529,1734886200,1100,1213
2051,Codeforces Round 995 (Div. 3),TheBlackDreadBalerion,2529,1734886200,1512,1502
2051,Codeforces Round 995 (Div. 3),pr_tam,2529,1734886200,1168,1258
2051,Codeforces Round 995 (Div. 3),kiruthees5,2529,1734886200,1233,1302
2051,Codeforces Round 995 (Div. 3),devbhutani10,2529,1734886200,1335,1373
2051,Codeforces Round 995 (Div. 3),Dragonborn1,2529,1734886200,1098,1212
2051,Codeforces Round 995 (Div. 3),shlok1627,2529,1734886200,1326,1367
2051,Codeforces Round 995 (Div. 3),hnust_lizijin,2529,1734886200,1210,1286
2051,Codeforces Round 995 (Div. 3),Time_R,2529,1734886200,486,859
2051,Codeforces Round 995 (Div. 3),0x81,2529,1734886200,1375,1402
2051,Codeforces Round 995 (Div. 3),anjaneyasharma,2557,1734886200,1121,1226
2051,Codeforces Round 995 (Div. 3),X_01,2557,1734886200,1495,1489
2051,Codeforces Round 995 (Div. 3),sebester,2557,1734886200,1221,1293
2051,Codeforces Round 995 (Div. 3),chrisrex,2557,1734886200,1318,1360
2051,Codeforces Round 995 (Div. 3),DUNKITO,2557,1734886200,1399,1418
2051,Codeforces Round 995 (Div. 3),fasarten,2557,1734886200,1375,1401
2051,Codeforces Round 995 (Div. 3),Logical_Mind,2557,1734886200,1478,1476
2051,Codeforces Round 995 (Div. 3),BlueHue,2557,1734886200,1265,1323
2051,Codeforces Round 995 (Div. 3),Obviously__,2557,1734886200,1291,1377
2051,Codeforces Round 995 (Div. 3),genshin-expert,2557,1734886200,1470,1470
2051,Codeforces Round 995 (Div. 3),overjoyed22,2557,1734886200,1225,1296
2051,Codeforces Round 995 (Div. 3),YouKnowCipher,2557,1734886200,1396,1416
2051,Codeforces Round 995 (Div. 3),Luigi_NoobyCoder123,2557,1734886200,1347,1381
2051,Codeforces Round 995 (Div. 3),espacio,2557,1734886200,1270,1327
2051,Codeforces Round 995 (Div. 3),worthNothing,2557,1734886200,1287,1374
2051,Codeforces Round 995 (Div. 3),yuktaaa,2557,1734886200,1088,1205
2051,Codeforces Round 995 (Div. 3),agAditya1064,2557,1734886200,1299,1347
2051,Codeforces Round 995 (Div. 3),SAYEM_19,2557,1734886200,1526,1512
2051,Codeforces Round 995 (Div. 3),Infinity06,2557,1734886200,1410,1426
2051,Codeforces Round 995 (Div. 3),Darelife,2557,1734886200,1474,1473
2051,Codeforces Round 995 (Div. 3),NonMaskableInterrupt,2557,1734886200,819,1097
2051,Codeforces Round 995 (Div. 3),flyingfist,2557,1734886200,1351,1384
2051,Codeforces Round 995 (Div. 3),AlainOP,2557,1734886200,1217,1290
2051,Codeforces Round 995 (Div. 3),azizbek_,2557,1734886200,1288,1339
2051,Codeforces Round 995 (Div. 3),yanghongyan,2581,1734886200,1300,1347
2051,Codeforces Round 995 (Div. 3),Tushar_Khandelwal,2581,1734886200,1355,1422
2051,Codeforces Round 995 (Div. 3),Zerone.,2581,1734886200,1487,1482
2051,Codeforces Round 995 (Div. 3),taherboudriga23,2581,1734886200,1292,1341
2051,Codeforces Round 995 (Div. 3),vedang10,2581,1734886200,1408,1424
2051,Codeforces Round 995 (Div. 3),mannyw,2581,1734886200,1408,1424
2051,Codeforces Round 995 (Div. 3),Neo00,2581,1734886200,1292,1341
2051,Codeforces Round 995 (Div. 3),mos9527,2581,1734886200,1252,1313
2051,Codeforces Round 995 (Div. 3),Daniyal.a,2581,1734886200,1387,1409
2051,Codeforces Round 995 (Div. 3),my_id_96,2581,1734886200,1175,1261
2051,Codeforces Round 995 (Div. 3),Akshat_Miskin,2581,1734886200,1346,1380
2051,Codeforces Round 995 (Div. 3),Chi_Mo,2581,1734886200,773,1063
2051,Codeforces Round 995 (Div. 3),dyuthi.vivek,2581,1734886200,1198,1277
2051,Codeforces Round 995 (Div. 3),R_Stark,2581,1734886200,1324,1364
2051,Codeforces Round 995 (Div. 3),doola,2581,1734886200,1594,1563
2051,Codeforces Round 995 (Div. 3),Divyansh1551,2581,1734886200,1141,1239
2051,Codeforces Round 995 (Div. 3),sandy-5000,2581,1734886200,1523,1573
2051,Codeforces Round 995 (Div. 3),codevode,2581,1734886200,1274,1364
2051,Codeforces Round 995 (Div. 3),Valhalla_RL,2581,1734886200,1508,1498
2051,Codeforces Round 995 (Div. 3),SUVU01,2581,1734886200,1554,1532
2051,Codeforces Round 995 (Div. 3),hasnain_bashir_,2581,1734886200,1433,1442
2051,Codeforces Round 995 (Div. 3),wangjianlizl,2581,1734886200,1261,1388
2051,Codeforces Round 995 (Div. 3),Manthan_Parmar,2603,1734886200,1002,1149
2051,Codeforces Round 995 (Div. 3),Pranjal_Jain2310,2603,1734886200,1349,1382
2051,Codeforces Round 995 (Div. 3),OP_JASH,2603,1734886200,1280,1333
2051,Codeforces Round 995 (Div. 3),Cosmosoul,2603,1734886200,1264,1321
2051,Codeforces Round 995 (Div. 3),apurvoj_23,2603,1734886200,1126,1228
2051,Codeforces Round 995 (Div. 3),VespertineFlower,2603,1734886200,1297,1344
2051,Codeforces Round 995 (Div. 3),wolvie758,2603,1734886200,1091,1206
2051,Codeforces Round 995 (Div. 3),ccnxixi,2603,1734886200,0,523
2051,Codeforces Round 995 (Div. 3),tourist-1,2603,1734886200,1505,1495
2051,Codeforces Round 995 (Div. 3),Arsen-Batman,2603,1734886200,1338,1373
2051,Codeforces Round 995 (Div. 3),nathanmathewv,2603,1734886200,1253,1314
2051,Codeforces Round 995 (Div. 3),Munna,2603,1734886200,1324,1364
2051,Codeforces Round 995 (Div. 3),tsengang,2603,1734886200,1237,1303
2051,Codeforces Round 995 (Div. 3),binggun,2603,1734886200,1540,1521
2051,Codeforces Round 995 (Div. 3),Mobious,2603,1734886200,1427,1438
2051,Codeforces Round 995 (Div. 3),Bhu1kumaar,2603,1734886200,1242,1306
2051,Codeforces Round 995 (Div. 3),ram_509,2603,1734886200,529,889
2051,Codeforces Round 995 (Div. 3),Marike_woManMoMent,2603,1734886200,1432,1441
2051,Codeforces Round 995 (Div. 3),TalkySafe143,2603,1734886200,1445,1451
2051,Codeforces Round 995 (Div. 3),Bitz,2603,1734886200,1398,1416
2051,Codeforces Round 995 (Div. 3),sureshkumar79061,2623,1734886200,1433,1441
2051,Codeforces Round 995 (Div. 3),Manik.18,2623,1734886200,1302,1347
2051,Codeforces Round 995 (Div. 3),redcapp,2623,1734886200,1343,1376
2051,Codeforces Round 995 (Div. 3),firebolt_1,2623,1734886200,1536,1517
2051,Codeforces Round 995 (Div. 3),humongous_25_,2623,1734886200,1141,1237
2051,Codeforces Round 995 (Div. 3),StraddlePlanche,2623,1734886200,1581,1552
2051,Codeforces Round 995 (Div. 3),PrabhuPSahoo,2623,1734886200,1404,1420
2051,Codeforces Round 995 (Div. 3),supreetmaurya77,2623,1734886200,1567,1541
2051,Codeforces Round 995 (Div. 3),NITISH1267,2623,1734886200,1293,1341
2051,Codeforces Round 995 (Div. 3),codekanishk293,2623,1734886200,1465,1465
2051,Codeforces Round 995 (Div. 3),DinarPerseus,2623,1734886200,1468,1467
2051,Codeforces Round 995 (Div. 3),krish.mangal,2623,1734886200,1507,1496
2051,Codeforces Round 995 (Div. 3),maniii97,2623,1734886200,1236,1301
2051,Codeforces Round 995 (Div. 3),smartone,2623,1734886200,1310,1353
2051,Codeforces Round 995 (Div. 3),so_hungry,2623,1734886200,1180,1317
2051,Codeforces Round 995 (Div. 3),DarkLancer,2623,1734886200,1476,1473
2051,Codeforces Round 995 (Div. 3),Yedige2,2623,1734886200,1289,1338
2051,Codeforces Round 995 (Div. 3),Talharashid,2623,1734886200,1404,1420
2051,Codeforces Round 995 (Div. 3),prakhar7472pk,2623,1734886200,1225,1294
2051,Codeforces Round 995 (Div. 3),thanhcodedao,2623,1734886200,1418,1430
2051,Codeforces Round 995 (Div. 3),princeakanerd,2623,1734886200,1325,1363
2051,Codeforces Round 995 (Div. 3),John_Ashraf,2623,1734886200,1256,1315
2051,Codeforces Round 995 (Div. 3),_shelby70,2623,1734886200,1367,1393
2051,Codeforces Round 995 (Div. 3),is_destructible,2623,1734886200,1114,1271
2051,Codeforces Round 995 (Div. 3),Chentxo,2623,1734886200,1301,1346
2051,Codeforces Round 995 (Div. 3),tardum,2623,1734886200,953,1118
2051,Codeforces Round 995 (Div. 3),vyomgoyal098,2623,1734886200,1435,1443
2051,Codeforces Round 995 (Div. 3),MoonlightVillage,2623,1734886200,1282,1402
2051,Codeforces Round 995 (Div. 3),watari,2623,1734886200,1499,1490
2051,Codeforces Round 995 (Div. 3),AdityaLuthra,2623,1734886200,1309,1352
2051,Codeforces Round 995 (Div. 3),_princegrewal,2653,1734886200,1335,1370
2051,Codeforces Round 995 (Div. 3),ImagineTime,2653,1734886200,1344,1376
2051,Codeforces Round 995 (Div. 3),guptaparth1911,2653,1734886200,1579,1550
2051,Codeforces Round 995 (Div. 3),BlitzkreigRunner,2653,1734886200,972,1175
2051,Codeforces Round 995 (Div. 3),masteroojway,2653,1734886200,1175,1293
2051,Codeforces Round 995 (Div. 3),Srinish,2653,1734886200,1403,1419
2051,Codeforces Round 995 (Div. 3),TheDarkKnightRises.,2653,1734886200,1321,1360
2051,Codeforces Round 995 (Div. 3),CoolCatPro,2653,1734886200,1466,1465
2051,Codeforces Round 995 (Div. 3),MadHouse,2653,1734886200,838,1108
2051,Codeforces Round 995 (Div. 3),blue_phoenixx,2653,1734886200,1144,1239
2051,Codeforces Round 995 (Div. 3),Shin__chan__,2653,1734886200,1523,1507
2051,Codeforces Round 995 (Div. 3),mihamag,2653,1734886200,1419,1430
2051,Codeforces Round 995 (Div. 3),RaulFeier1,2653,1734886200,1207,1281
2051,Codeforces Round 995 (Div. 3),Cp_die,2653,1734886200,1342,1374
2051,Codeforces Round 995 (Div. 3),chalex2k,2653,1734886200,1207,1281
2051,Codeforces Round 995 (Div. 3),samvidpundir799,2653,1734886200,1379,1402
2051,Codeforces Round 995 (Div. 3),Kawaii_Singla,2653,1734886200,1582,1551
2051,Codeforces Round 995 (Div. 3),katya2010,2653,1734886200,1128,1228
2051,Codeforces Round 995 (Div. 3),alex_8468,2653,1734886200,1016,1206
2051,Codeforces Round 995 (Div. 3),int_ro_ve_rt,2653,1734886200,1094,1262
2051,Codeforces Round 995 (Div. 3),KRISHN-ick,2653,1734886200,1287,1336
2051,Codeforces Round 995 (Div. 3),KM_Parvez,2653,1734886200,1511,1498
2051,Codeforces Round 995 (Div. 3),AmrElkhodari,2653,1734886200,1298,1344
2051,Codeforces Round 995 (Div. 3),FZANOTFOUND,2653,1734886200,1293,1340
2051,Codeforces Round 995 (Div. 3),saurabhn16,2653,1734886200,1299,1344
2051,Codeforces Round 995 (Div. 3),Samarth123,2653,1734886200,1107,1214
2051,Codeforces Round 995 (Div. 3),techtushar2002,2653,1734886200,1426,1435
2051,Codeforces Round 995 (Div. 3),biotea,2653,1734886200,998,1226
2051,Codeforces Round 995 (Div. 3),Shadow_walker9170,2653,1734886200,1348,1379
2051,Codeforces Round 995 (Div. 3),rona1do,2682,1734886200,1308,1350
2051,Codeforces Round 995 (Div. 3),sidmt,2682,1734886200,1452,1453
2051,Codeforces Round 995 (Div. 3),Mk72,2682,1734886200,1433,1440
2051,Codeforces Round 995 (Div. 3),chaserxJ,2682,1734886200,1382,1402
2051,Codeforces Round 995 (Div. 3),DconaN2,2682,1734886200,1359,1386
2051,Codeforces Round 995 (Div. 3),Sobaka_ulybaka,2682,1734886200,1374,1433
2051,Codeforces Round 995 (Div. 3),lebron87,2682,1734886200,1472,1468
2051,Codeforces Round 995 (Div. 3),Tannyyyyy12,2682,1734886200,1382,1402
2051,Codeforces Round 995 (Div. 3),RyuzakiLight,2682,1734886200,1333,1368
2051,Codeforces Round 995 (Div. 3),ElayV13,2682,1734886200,1417,1428
2051,Codeforces Round 995 (Div. 3),watsoneric,2682,1734886200,1425,1434
2051,Codeforces Round 995 (Div. 3),nishantgott,2682,1734886200,979,1178
2051,Codeforces Round 995 (Div. 3),Heixow,2682,1734886200,1366,1391
2051,Codeforces Round 995 (Div. 3),Ruthless-.-,2682,1734886200,1504,1492
2051,Codeforces Round 995 (Div. 3),suryateja2003411,2682,1734886200,1105,1263
2051,Codeforces Round 995 (Div. 3),NishanNLP,2682,1734886200,1256,1314
2051,Codeforces Round 995 (Div. 3),Maverick_1005,2682,1734886200,1199,1275
2051,Codeforces Round 995 (Div. 3),cosmosking,2682,1734886200,1477,1472
2051,Codeforces Round 995 (Div. 3),sssatty,2682,1734886200,1467,1465
2051,Codeforces Round 995 (Div. 3),ABHEEKA,2682,1734886200,1294,1340
2051,Codeforces Round 995 (Div. 3),venilv912,2682,1734886200,1583,1552
2051,Codeforces Round 995 (Div. 3),Gits_oel,2682,1734886200,1438,1443
2051,Codeforces Round 995 (Div. 3),saket_kumar_07,2682,1734886200,1443,1447
2051,Codeforces Round 995 (Div. 3),Roll_no_68,2682,1734886200,1397,1414
2051,Codeforces Round 995 (Div. 3),TheAnt,2682,1734886200,1377,1399
2051,Codeforces Round 995 (Div. 3),vikaskumarsingh14aug,2682,1734886200,1267,1321
2051,Codeforces Round 995 (Div. 3),Ishan_420,2682,1734886200,1200,1275
2051,Codeforces Round 995 (Div. 3),Pi-Pikachu,2709,1734886200,1560,1534
2051,Codeforces Round 995 (Div. 3),Dominater09,2709,1734886200,1298,1342
2051,Codeforces Round 995 (Div. 3),_Bakr,2709,1734886200,1327,1363
2051,Codeforces Round 995 (Div. 3),FiniteMoves,2709,1734886200,1407,1420
2051,Codeforces Round 995 (Div. 3),amharshit45,2709,1734886200,1360,1386
2051,Codeforces Round 995 (Div. 3),XoXoHarsh,2709,1734886200,1441,1445
2051,Codeforces Round 995 (Div. 3),_yo_boii,2709,1734886200,1231,1296
2051,Codeforces Round 995 (Div. 3),mhmuhim,2709,1734886200,1397,1413
2051,Codeforces Round 995 (Div. 3),Ashish_,2709,1734886200,1309,1350
2051,Codeforces Round 995 (Div. 3),_dhruv_03,2709,1734886200,1598,1563
2051,Codeforces Round 995 (Div. 3),Mukul9571,2709,1734886200,1169,1254
2051,Codeforces Round 995 (Div. 3),Raimond,2709,1734886200,1258,1314
2051,Codeforces Round 995 (Div. 3),Alfred_124,2709,1734886200,1262,1317
2051,Codeforces Round 995 (Div. 3),Vansh_Bhardwaj_13,2709,1734886200,1170,1254
2051,Codeforces Round 995 (Div. 3),Bazzinga02,2709,1734886200,1137,1292
2051,Codeforces Round 995 (Div. 3),KitijaK,2709,1734886200,1106,1212
2051,Codeforces Round 995 (Div. 3),SajidAbdullah,2709,1734886200,1531,1512
2051,Codeforces Round 995 (Div. 3),Karim_Abdelaziz,2709,1734886200,1470,1466
2051,Codeforces Round 995 (Div. 3),Soumya1712,2709,1734886200,1162,1249
2051,Codeforces Round 995 (Div. 3),aaja_bhid_le,2709,1734886200,916,1163
2051,Codeforces Round 995 (Div. 3),Almahrouky,2709,1734886200,1429,1436
2051,Codeforces Round 995 (Div. 3),drowsey_pirate,2709,1734886200,792,1074
2051,Codeforces Round 995 (Div. 3),Eapp1e,2709,1734886200,1382,1402
2051,Codeforces Round 995 (Div. 3),no_1_knows,2709,1734886200,1101,1209
2051,Codeforces Round 995 (Div. 3),Bebo_69,2709,1734886200,1473,1468
2051,Codeforces Round 995 (Div. 3),ZhockDen,2709,1734886200,1488,1480
2051,Codeforces Round 995 (Div. 3),Shivam_0001,2709,1734886200,1410,1422
2051,Codeforces Round 995 (Div. 3),curious_soul,2709,1734886200,1499,1488
2051,Codeforces Round 995 (Div. 3),bludisNOTsigma,2709,1734886200,1161,1282
2051,Codeforces Round 995 (Div. 3),skynet_07,2709,1734886200,1304,1346
2051,Codeforces Round 995 (Div. 3),HarshSingh,2709,1734886200,1248,1308
2051,Codeforces Round 995 (Div. 3),itz_rao,2709,1734886200,839,1048
2051,Codeforces Round 995 (Div. 3),Dulat31,2741,1734886200,1365,1389
2051,Codeforces Round 995 (Div. 3),RauPro,2741,1734886200,1480,1473
2051,Codeforces Round 995 (Div. 3),CoderAdarsh,2741,1734886200,1224,1290
2051,Codeforces Round 995 (Div. 3),Sakuya_maid_fan,2741,1734886200,882,1137
2051,Codeforces Round 995 (Div. 3),shishi_maru,2741,1734886200,1331,1365
2051,Codeforces Round 995 (Div. 3),mking01,2741,1734886200,912,1160
2051,Codeforces Round 995 (Div. 3),zyc_ovo,2741,1734886200,1393,1409
2051,Codeforces Round 995 (Div. 3),harshptank2212,2741,1734886200,1409,1421
2051,Codeforces Round 995 (Div. 3),papersus,2741,1734886200,1221,1343
2051,Codeforces Round 995 (Div. 3),Mimiron,2741,1734886200,1447,1485
2051,Codeforces Round 995 (Div. 3),LeoZhang_2012,2741,1734886200,1357,1383
2051,Codeforces Round 995 (Div. 3),babaya_,2741,1734886200,1226,1291
2051,Codeforces Round 995 (Div. 3),adilsadman60,2741,1734886200,1546,1523
2051,Codeforces Round 995 (Div. 3),nandan_sa,2741,1734886200,1134,1229
2051,Codeforces Round 995 (Div. 3),Boahan,2741,1734886200,986,1183
2051,Codeforces Round 995 (Div. 3),shourov,2741,1734886200,1367,1390
2051,Codeforces Round 995 (Div. 3),shuzerainty,2741,1734886200,1222,1323
2051,Codeforces Round 995 (Div. 3),TanmayIShere,2741,1734886200,1290,1336
2051,Codeforces Round 995 (Div. 3),Harsh_021,2741,1734886200,1448,1449
2051,Codeforces Round 995 (Div. 3),imholomorphic,2741,1734886200,1557,1531
2051,Codeforces Round 995 (Div. 3),rvkshs731,2741,1734886200,1460,1458
2051,Codeforces Round 995 (Div. 3),Spark-911,2741,1734886200,1370,1453
2051,Codeforces Round 995 (Div. 3),Aditya_singh_yadav,2741,1734886200,1328,1362
2051,Codeforces Round 995 (Div. 3),ChallaBharadwajReddy,2741,1734886200,1500,1488
2051,Codeforces Round 995 (Div. 3),Kartik-Singh,2741,1734886200,1449,1450
2051,Codeforces Round 995 (Div. 3),serially_coded11,2741,1734886200,1266,1319
2051,Codeforces Round 995 (Div. 3),ASY_07,2741,1734886200,1245,1361
2051,Codeforces Round 995 (Div. 3),Hz___,2741,1734886200,1333,1366
2051,Codeforces Round 995 (Div. 3),sahilf637,2741,1734886200,1519,1502
2051,Codeforces Round 995 (Div. 3),debangi_29,2741,1734886200,1416,1426
2051,Codeforces Round 995 (Div. 3),ashhek02,2741,1734886200,1351,1379
2051,Codeforces Round 995 (Div. 3),Dhru_P,2741,1734886200,1349,1377
2051,Codeforces Round 995 (Div. 3),maichelyamaha,2741,1734886200,1418,1428
2051,Codeforces Round 995 (Div. 3),trust_me_darling,2741,1734886200,770,1057
2051,Codeforces Round 995 (Div. 3),vedic86,2775,1734886200,1600,1563
2051,Codeforces Round 995 (Div. 3),Samu2606,2775,1734886200,1437,1441
2051,Codeforces Round 995 (Div. 3),Piter06,2775,1734886200,1427,1433
2051,Codeforces Round 995 (Div. 3),sakshamchitkara,2775,1734886200,1527,1507
2051,Codeforces Round 995 (Div. 3),divye7461,2775,1734886200,1299,1341
2051,Codeforces Round 995 (Div. 3),ayushsahu_123,2775,1734886200,1435,1439
2051,Codeforces Round 995 (Div. 3),Sakura_Haruno,2775,1734886200,1274,1324
2051,Codeforces Round 995 (Div. 3),Riduu1,2775,1734886200,1056,1178
2051,Codeforces Round 995 (Div. 3),_DUCKUP_,2775,1734886200,1234,1296
2051,Codeforces Round 995 (Div. 3),unstoppable_satyam,2775,1734886200,1317,1354
2051,Codeforces Round 995 (Div. 3),RafaelMelo,2775,1734886200,1237,1354
2051,Codeforces Round 995 (Div. 3),Sanskarpandey1510,2775,1734886200,1222,1288
2051,Codeforces Round 995 (Div. 3),AhuraKz,2775,1734886200,1414,1424
2051,Codeforces Round 995 (Div. 3),hima31,2775,1734886200,1484,1475
2051,Codeforces Round 995 (Div. 3),christmas964,2775,1734886200,1377,1397
2051,Codeforces Round 995 (Div. 3),daniu66,2775,1734886200,1435,1439
2051,Codeforces Round 995 (Div. 3),Wind_Flute,2775,1734886200,1586,1552
2051,Codeforces Round 995 (Div. 3),yuri.barbashov,2775,1734886200,1111,1265
2051,Codeforces Round 995 (Div. 3),rajsng,2775,1734886200,1280,1328
2051,Codeforces Round 995 (Div. 3),satyajit1206,2775,1734886200,1440,1443
2051,Codeforces Round 995 (Div. 3),arnab_na,2775,1734886200,1310,1349
2051,Codeforces Round 995 (Div. 3),CoderSadanand,2775,1734886200,1342,1372
2051,Codeforces Round 995 (Div. 3),The_First_Avenger,2775,1734886200,1473,1467
2051,Codeforces Round 995 (Div. 3),sarang_123,2775,1734886200,1360,1385
2051,Codeforces Round 995 (Div. 3),Purna_Tadikonda_9,2775,1734886200,1475,1469
2051,Codeforces Round 995 (Div. 3),VICTORIS,2800,1734886200,1334,1365
2051,Codeforces Round 995 (Div. 3),shaogy,2800,1734886200,1399,1412
2051,Codeforces Round 995 (Div. 3),Ubantu,2800,1734886200,1352,1438
2051,Codeforces Round 995 (Div. 3),deepak_457,2800,1734886200,1455,1453
2051,Codeforces Round 995 (Div. 3),Sambhav1607,2800,1734886200,1019,1154
2051,Codeforces Round 995 (Div. 3),ayanokoji_.,2800,1734886200,1330,1363
2051,Codeforces Round 995 (Div. 3),SIGMALORD,2800,1734886200,1519,1501
2051,Codeforces Round 995 (Div. 3),Krritin,2800,1734886200,1205,1275
2051,Codeforces Round 995 (Div. 3),dummy_panda,2800,1734886200,742,1036
2051,Codeforces Round 995 (Div. 3),whitepowder,2800,1734886200,1125,1274
2051,Codeforces Round 995 (Div. 3),apocy,2800,1734886200,1217,1318
2051,Codeforces Round 995 (Div. 3),DataMaverik,2800,1734886200,1356,1381
2051,Codeforces Round 995 (Div. 3),LoveAyaka,2800,1734886200,1553,1527
2051,Codeforces Round 995 (Div. 3),BitCrafter,2800,1734886200,1589,1554
2051,Codeforces Round 995 (Div. 3),Najmul_Hasan,2800,1734886200,948,1154
2051,Codeforces Round 995 (Div. 3),IshtiyakSezar,2800,1734886200,1416,1425
2051,Codeforces Round 995 (Div. 3),Voga,2800,1734886200,1369,1390
2051,Codeforces Round 995 (Div. 3),rb003,2800,1734886200,1369,1390
2051,Codeforces Round 995 (Div. 3),unsung__,2800,1734886200,1495,1483
2051,Codeforces Round 995 (Div. 3),vanta5n,2800,1734886200,1265,1317
2051,Codeforces Round 995 (Div. 3),PolarBhalu,2800,1734886200,1287,1332
2051,Codeforces Round 995 (Div. 3),AhmedAshraf,2800,1734886200,1254,1309
2051,Codeforces Round 995 (Div. 3),santosh_marumokam,2800,1734886200,1431,1435
2051,Codeforces Round 995 (Div. 3),Ayush_7,2800,1734886200,1283,1329
2051,Codeforces Round 995 (Div. 3),LightZz,2800,1734886200,1186,1326
2051,Codeforces Round 995 (Div. 3),thefirefly,2800,1734886200,1138,1283
2051,Codeforces Round 995 (Div. 3),raazsharma155,2800,1734886200,1287,1332
2051,Codeforces Round 995 (Div. 3),sarthakgupta0305,2800,1734886200,1373,1393
2051,Codeforces Round 995 (Div. 3),blueralts,2800,1734886200,1035,1164
2051,Codeforces Round 995 (Div. 3),Xzzzzzzb,2829,1734886200,1184,1260
2051,Codeforces Round 995 (Div. 3),sleepingeight,2829,1734886200,1492,1480
2051,Codeforces Round 995 (Div. 3),jongking,2829,1734886200,0,517
2051,Codeforces Round 995 (Div. 3),abhay_codes,2829,1734886200,1263,1315
2051,Codeforces Round 995 (Div. 3),ILikeHerculePoirot,2829,1734886200,1144,1268
2051,Codeforces Round 995 (Div. 3),I_HATE_MD_DM,2829,1734886200,1353,1378
2051,Codeforces Round 995 (Div. 3),Ranco,2829,1734886200,1467,1461
2051,Codeforces Round 995 (Div. 3),Ziad_Abdou,2829,1734886200,1438,1440
2051,Codeforces Round 995 (Div. 3),RUN-FUN,2829,1734886200,1346,1373
2051,Codeforces Round 995 (Div. 3),Gyanendra_512,2829,1734886200,1280,1327
2051,Codeforces Round 995 (Div. 3),ZalenoToTo,2829,1734886200,1314,1350
2051,Codeforces Round 995 (Div. 3),targater04,2829,1734886200,438,818
2051,Codeforces Round 995 (Div. 3),anonymous.7,2829,1734886200,1005,1194
2051,Codeforces Round 995 (Div. 3),Advtik,2829,1734886200,1319,1354
2051,Codeforces Round 995 (Div. 3),DeterminedSage,2829,1734886200,1570,1539
2051,Codeforces Round 995 (Div. 3),sanilen578,2829,1734886200,1471,1464
2051,Codeforces Round 995 (Div. 3),Just.Gamal,2829,1734886200,1197,1269
2051,Codeforces Round 995 (Div. 3),satyajeetdas045,2829,1734886200,1111,1212
2051,Codeforces Round 995 (Div. 3),Harsh_Sharawat,2829,1734886200,1161,1245
2051,Codeforces Round 995 (Div. 3),ayu741,2829,1734886200,1171,1251
2051,Codeforces Round 995 (Div. 3),Mohammad_Arif,2829,1734886200,1187,1263
2051,Codeforces Round 995 (Div. 3),ansh2226,2829,1734886200,1444,1444
2051,Codeforces Round 995 (Div. 3),its_very_crazy,2829,1734886200,1218,1318
2051,Codeforces Round 995 (Div. 3),Prateek_Agarwal,2829,1734886200,1334,1365
2051,Codeforces Round 995 (Div. 3),MejarKumar,2829,1734886200,1375,1394
2051,Codeforces Round 995 (Div. 3),navneet2311,2829,1734886200,1253,1308
2051,Codeforces Round 995 (Div. 3),sos-myslom,2829,1734886200,1229,1291
2051,Codeforces Round 995 (Div. 3),rounak133,2829,1734886200,1378,1397
2051,Codeforces Round 995 (Div. 3),Sagar1324,2829,1734886200,1377,1396
2051,Codeforces Round 995 (Div. 3),sunxiaomai2,2858,1734886200,1368,1389
2051,Codeforces Round 995 (Div. 3),lord_mystery,2858,1734886200,1532,1510
2051,Codeforces Round 995 (Div. 3),Vallano,2858,1734886200,1389,1404
2051,Codeforces Round 995 (Div. 3),Ganesh8790,2858,1734886200,1325,1358
2051,Codeforces Round 995 (Div. 3),shanks26,2858,1734886200,1277,1324
2051,Codeforces Round 995 (Div. 3),DeadlyFe,2858,1734886200,1227,1289
2051,Codeforces Round 995 (Div. 3),Adityaxv,2858,1734886200,1351,1376
2051,Codeforces Round 995 (Div. 3),NeuralKnight,2858,1734886200,1056,1176
2051,Codeforces Round 995 (Div. 3),KINnaoinza,2858,1734886200,1361,1384
2051,Codeforces Round 995 (Div. 3),the_7g_girl,2858,1734886200,991,1181
2051,Codeforces Round 995 (Div. 3),LordPranjay,2858,1734886200,1469,1462
2051,Codeforces Round 995 (Div. 3),GrayWolf,2858,1734886200,1400,1412
