contestId;contestName;handle;rank;ratingUpdateTimeSeconds;oldRating;newRating;rating_achieved
2053;Good Bye 2024: 2025 is NEAR;master_mosai;3732;1735407300;1457;1482;25
2053;Good Bye 2024: 2025 is NEAR;kibr;3732;1735407300;1720;1679;-41
2053;Good Bye 2024: 2025 is NEAR;ahtoh_;3732;1735407300;1460;1484;24
2053;Good Bye 2024: 2025 is NEAR;itsarankit;3739;1735407300;1318;1440;122
2053;Good Bye 2024: 2025 is NEAR;gsscala;3739;1735407300;1313;1377;64
2053;Good Bye 2024: 2025 is NEAR;XoXoHarsh;3739;1735407300;1489;1505;16
2053;Good Bye 2024: 2025 is NEAR;shibofish;3742;1735407300;1451;1477;26
2053;Good Bye 2024: 2025 is NEAR;shu8Cream;3742;1735407300;1459;1483;24
2053;Good Bye 2024: 2025 is NEAR;presindent;3744;1735407300;1628;1610;-18
2053;Good Bye 2024: 2025 is NEAR;test_pro_con;3744;1735407300;0;543;543
2053;Good Bye 2024: 2025 is NEAR;arun.rkrish06;3746;1735407300;1422;1456;34
2053;Good Bye 2024: 2025 is NEAR;tanya-degurechaff;3746;1735407300;1448;1475;27
2053;Good Bye 2024: 2025 is NEAR;_shadow_18;3746;1735407300;1339;1395;56
2053;Good Bye 2024: 2025 is NEAR;SANS_Surya;3746;1735407300;1464;1487;23
2053;Good Bye 2024: 2025 is NEAR;Progenitor01;3746;1735407300;1288;1359;71
2053;Good Bye 2024: 2025 is NEAR;thefirefly;3751;1735407300;1283;1391;108
2053;Good Bye 2024: 2025 is NEAR;Lance0;3752;1735407300;1392;1434;42
2053;Good Bye 2024: 2025 is NEAR;Damdam307;3752;1735407300;0;543;543
2053;Good Bye 2024: 2025 is NEAR;realshady105;3752;1735407300;1460;1484;24
2053;Good Bye 2024: 2025 is NEAR;grebwars;3752;1735407300;1473;1493;20
2053;Good Bye 2024: 2025 is NEAR;BlueGlaucus1;3756;1735407300;1232;1319;87
2053;Good Bye 2024: 2025 is NEAR;atharv_tiwari;3756;1735407300;1764;1712;-52
2053;Good Bye 2024: 2025 is NEAR;DanilSh;3756;1735407300;1473;1493;20
2053;Good Bye 2024: 2025 is NEAR;ScepticallySam;3756;1735407300;1295;1363;68
2053;Good Bye 2024: 2025 is NEAR;tree4trie;3756;1735407300;1336;1393;57
2053;Good Bye 2024: 2025 is NEAR;perkyfever;3761;1735407300;1453;1478;25
2053;Good Bye 2024: 2025 is NEAR;bhavya_19;3761;1735407300;1348;1401;53
2053;Good Bye 2024: 2025 is NEAR;muigokua144;3761;1735407300;1489;1505;16
2053;Good Bye 2024: 2025 is NEAR;n3wB;3764;1735407300;1384;1427;43
2053;Good Bye 2024: 2025 is NEAR;greddy21;3764;1735407300;1517;1526;9
2053;Good Bye 2024: 2025 is NEAR;z_luoxue;3766;1735407300;1280;1411;131
2053;Good Bye 2024: 2025 is NEAR;Marike_woManMoMent;3766;1735407300;1441;1469;28
2053;Good Bye 2024: 2025 is NEAR;Lets_GO_3;3766;1735407300;1648;1624;-24
2053;Good Bye 2024: 2025 is NEAR;ssAmanSoni1;3766;1735407300;1667;1638;-29
2053;Good Bye 2024: 2025 is NEAR;ji2duan;3770;1735407300;1599;1587;-12
2053;Good Bye 2024: 2025 is NEAR;thenomalnoob;3771;1735407300;1112;1290;178
2053;Good Bye 2024: 2025 is NEAR;linvg;3771;1735407300;1553;1552;-1
2053;Good Bye 2024: 2025 is NEAR;Gandalf_625;3771;1735407300;1440;1469;29
2053;Good Bye 2024: 2025 is NEAR;TheOx;3771;1735407300;0;543;543
2053;Good Bye 2024: 2025 is NEAR;xoda18;3775;1735407300;1529;1534;5
2053;Good Bye 2024: 2025 is NEAR;RomanLeshchuk;3776;1735407300;1457;1481;24
2053;Good Bye 2024: 2025 is NEAR;Himanshu2125;3777;1735407300;1542;1544;2
2053;Good Bye 2024: 2025 is NEAR;TychoElling;3777;1735407300;1944;1847;-97
2053;Good Bye 2024: 2025 is NEAR;SLastChance;3777;1735407300;1590;1580;-10
2053;Good Bye 2024: 2025 is NEAR;Kineeeee;3777;1735407300;1660;1633;-27
2053;Good Bye 2024: 2025 is NEAR;SmHaInT;3777;1735407300;1384;1427;43
2053;Good Bye 2024: 2025 is NEAR;white_two;3782;1735407300;1355;1406;51
2053;Good Bye 2024: 2025 is NEAR;mvec;3782;1735407300;1477;1495;18
2053;Good Bye 2024: 2025 is NEAR;_gal1le0_;3782;1735407300;1430;1461;31
2053;Good Bye 2024: 2025 is NEAR;AndreyKhodyrev;3782;1735407300;1455;1479;24
2053;Good Bye 2024: 2025 is NEAR;DeToasty3;3786;1735407300;1452;1477;25
2053;Good Bye 2024: 2025 is NEAR;segorkan;3786;1735407300;1199;1295;96
2053;Good Bye 2024: 2025 is NEAR;Sabbir.Hasan;3788;1735407300;1405;1442;37
2053;Good Bye 2024: 2025 is NEAR;Prashant9759;3788;1735407300;1378;1422;44
2053;Good Bye 2024: 2025 is NEAR;_Jahongir_;3788;1735407300;1261;1338;77
2053;Good Bye 2024: 2025 is NEAR;IrenN;3788;1735407300;1251;1331;80
2053;Good Bye 2024: 2025 is NEAR;TomaHawk04;3792;1735407300;1330;1387;57
2053;Good Bye 2024: 2025 is NEAR;zhangjm;3792;1735407300;1426;1519;93
2053;Good Bye 2024: 2025 is NEAR;moksha30;3792;1735407300;1411;1446;35
2053;Good Bye 2024: 2025 is NEAR;Ghosting;3795;1735407300;1556;1554;-2
2053;Good Bye 2024: 2025 is NEAR;av_01;3795;1735407300;1423;1455;32
2053;Good Bye 2024: 2025 is NEAR;aditya0610;3795;1735407300;1486;1502;16
2053;Good Bye 2024: 2025 is NEAR;itsraajjjuuuu;3798;1735407300;1415;1449;34
2053;Good Bye 2024: 2025 is NEAR;AswadK;3799;1735407300;1450;1475;25
2053;Good Bye 2024: 2025 is NEAR;navyduck2;3799;1735407300;959;1219;260
2053;Good Bye 2024: 2025 is NEAR;SpearheadK;3801;1735407300;1601;1587;-14
2053;Good Bye 2024: 2025 is NEAR;byakurakuen;3801;1735407300;1056;1256;200
2053;Good Bye 2024: 2025 is NEAR;chill_guy_chimtu;3801;1735407300;1406;1442;36
2053;Good Bye 2024: 2025 is NEAR;_IHateConstructives;3801;1735407300;1492;1568;76
2053;Good Bye 2024: 2025 is NEAR;Barkaat;3801;1735407300;1301;1366;65
2053;Good Bye 2024: 2025 is NEAR;the_last_smilodon;3801;1735407300;1647;1622;-25
2053;Good Bye 2024: 2025 is NEAR;Byte_Bender_3;3801;1735407300;1565;1560;-5
2053;Good Bye 2024: 2025 is NEAR;ishaanthenerd;3801;1735407300;1343;1396;53
2053;Good Bye 2024: 2025 is NEAR;yravidheeraj12;3801;1735407300;1451;1476;25
2053;Good Bye 2024: 2025 is NEAR;MatheusMonteiro;3801;1735407300;1395;1434;39
2053;Good Bye 2024: 2025 is NEAR;Camellia_Tender;3811;1735407300;1449;1473;24
2053;Good Bye 2024: 2025 is NEAR;Dark_knight174;3812;1735407300;1505;1515;10
2053;Good Bye 2024: 2025 is NEAR;yumingsk;3812;1735407300;1677;1644;-33
2053;Good Bye 2024: 2025 is NEAR;AdelinaVioleta;3812;1735407300;1381;1424;43
2053;Good Bye 2024: 2025 is NEAR;derSamat;3815;1735407300;1339;1393;54
2053;Good Bye 2024: 2025 is NEAR;Ronak1808;3815;1735407300;1645;1621;-24
2053;Good Bye 2024: 2025 is NEAR;Matbubble;3815;1735407300;1486;1501;15
2053;Good Bye 2024: 2025 is NEAR;c0mplexx;3818;1735407300;1527;1531;4
2053;Good Bye 2024: 2025 is NEAR;AlluSaikiran;3818;1735407300;1406;1442;36
2053;Good Bye 2024: 2025 is NEAR;alextigau;3820;1735407300;1632;1610;-22
2053;Good Bye 2024: 2025 is NEAR;BK_sky;3820;1735407300;1354;1404;50
2053;Good Bye 2024: 2025 is NEAR;arthxrouyang;3820;1735407300;1406;1442;36
2053;Good Bye 2024: 2025 is NEAR;zzzeen;3820;1735407300;1374;1418;44
2053;Good Bye 2024: 2025 is NEAR;RoadToHappiness;3824;1735407300;1657;1629;-28
2053;Good Bye 2024: 2025 is NEAR;asitis;3824;1735407300;1392;1431;39
2053;Good Bye 2024: 2025 is NEAR;Le_Gusto;3824;1735407300;1743;1693;-50
2053;Good Bye 2024: 2025 is NEAR;hseera;3824;1735407300;1481;1497;16
2053;Good Bye 2024: 2025 is NEAR;Cheshulko;3824;1735407300;1587;1576;-11
2053;Good Bye 2024: 2025 is NEAR;Bazzinga02;3824;1735407300;1334;1426;92
2053;Good Bye 2024: 2025 is NEAR;kir_nalamov;3830;1735407300;1537;1538;1
2053;Good Bye 2024: 2025 is NEAR;ChallaBharadwajReddy;3830;1735407300;1505;1515;10
2053;Good Bye 2024: 2025 is NEAR;lalid;3830;1735407300;1447;1472;25
2053;Good Bye 2024: 2025 is NEAR;abhinav-0401;3833;1735407300;1471;1489;18
2053;Good Bye 2024: 2025 is NEAR;vbnm111;3833;1735407300;1593;1580;-13
2053;Good Bye 2024: 2025 is NEAR;kdy8128;3833;1735407300;1795;1733;-62
2053;Good Bye 2024: 2025 is NEAR;N_NAboALcodeIsBack;3836;1735407300;1650;1624;-26
2053;Good Bye 2024: 2025 is NEAR;mgoldy925;3836;1735407300;1612;1595;-17
2053;Good Bye 2024: 2025 is NEAR;ixronside;3836;1735407300;1408;1443;35
2053;Good Bye 2024: 2025 is NEAR;M_Dutta;3836;1735407300;1497;1508;11
2053;Good Bye 2024: 2025 is NEAR;just_a_chill_guy;3836;1735407300;1540;1540;0
2053;Good Bye 2024: 2025 is NEAR;henryyyh;3836;1735407300;1468;1487;19
2053;Good Bye 2024: 2025 is NEAR;divyamdixit49;3836;1735407300;1123;1242;119
2053;Good Bye 2024: 2025 is NEAR;enzy.enzy;3843;1735407300;1632;1610;-22
2053;Good Bye 2024: 2025 is NEAR;anhvuleduc17;3843;1735407300;1749;1698;-51
2053;Good Bye 2024: 2025 is NEAR;L-S-S;3843;1735407300;1096;1224;128
2053;Good Bye 2024: 2025 is NEAR;gaby;3843;1735407300;1189;1286;97
2053;Good Bye 2024: 2025 is NEAR;Messier-42;3847;1735407300;1545;1544;-1
2053;Good Bye 2024: 2025 is NEAR;1412professor;3847;1735407300;1355;1404;49
2053;Good Bye 2024: 2025 is NEAR;Yash_Maniya;3847;1735407300;1414;1447;33
2053;Good Bye 2024: 2025 is NEAR;3678779029;3847;1735407300;1226;1347;121
2053;Good Bye 2024: 2025 is NEAR;nithin0810;3847;1735407300;1478;1494;16
2053;Good Bye 2024: 2025 is NEAR;datma._coder;3852;1735407300;1560;1555;-5
2053;Good Bye 2024: 2025 is NEAR;mer_on;3852;1735407300;1423;1454;31
2053;Good Bye 2024: 2025 is NEAR;alternn;3852;1735407300;1667;1635;-32
2053;Good Bye 2024: 2025 is NEAR;y.avinav;3855;1735407300;1505;1514;9
2053;Good Bye 2024: 2025 is NEAR;platinumdragon;3855;1735407300;1476;1493;17
2053;Good Bye 2024: 2025 is NEAR;NepurnTyagi;3855;1735407300;1391;1430;39
2053;Good Bye 2024: 2025 is NEAR;Mahmoud_syria;3855;1735407300;1483;1497;14
2053;Good Bye 2024: 2025 is NEAR;Segfaulted;3859;1735407300;1394;1432;38
2053;Good Bye 2024: 2025 is NEAR;Harsh_maheriya;3859;1735407300;1512;1519;7
2053;Good Bye 2024: 2025 is NEAR;PCx4lead;3861;1735407300;1143;1309;166
2053;Good Bye 2024: 2025 is NEAR;Only_Y;3861;1735407300;1484;1498;14
2053;Good Bye 2024: 2025 is NEAR;Pika;3863;1735407300;1593;1579;-14
2053;Good Bye 2024: 2025 is NEAR;wo2011;3863;1735407300;0;540;540
2053;Good Bye 2024: 2025 is NEAR;a_foolish_OIer;3865;1735407300;1368;1413;45
2053;Good Bye 2024: 2025 is NEAR;Vanshika_288;3865;1735407300;1451;1473;22
2053;Good Bye 2024: 2025 is NEAR;risingStark;3865;1735407300;1556;1551;-5
2053;Good Bye 2024: 2025 is NEAR;Ravishekhar12;3865;1735407300;1469;1487;18
2053;Good Bye 2024: 2025 is NEAR;Mr.Backender;3865;1735407300;1530;1532;2
2053;Good Bye 2024: 2025 is NEAR;Positronn;3865;1735407300;1361;1407;46
2053;Good Bye 2024: 2025 is NEAR;DrRoshogullaDas;3865;1735407300;1461;1481;20
2053;Good Bye 2024: 2025 is NEAR;morariu.tudor;3872;1735407300;1507;1515;8
2053;Good Bye 2024: 2025 is NEAR;sorcerer_21;3872;1735407300;1239;1320;81
2053;Good Bye 2024: 2025 is NEAR;JohnNash01;3872;1735407300;1673;1640;-33
2053;Good Bye 2024: 2025 is NEAR;_Master_7_;3872;1735407300;1256;1332;76
2053;Good Bye 2024: 2025 is NEAR;Tarang_Agrawal;3876;1735407300;1565;1558;-7
2053;Good Bye 2024: 2025 is NEAR;viktor9999;3876;1735407300;0;539;539
2053;Good Bye 2024: 2025 is NEAR;srujanbhupathiraju;3876;1735407300;1336;1389;53
2053;Good Bye 2024: 2025 is NEAR;Vimlendu2003;3876;1735407300;1371;1415;44
2053;Good Bye 2024: 2025 is NEAR;Rishi_677;3880;1735407300;1264;1338;74
2053;Good Bye 2024: 2025 is NEAR;afxhsjodo;3880;1735407300;1490;1502;12
2053;Good Bye 2024: 2025 is NEAR;_Darkrai_;3882;1735407300;1341;1393;52
2053;Good Bye 2024: 2025 is NEAR;fredimanuelb;3882;1735407300;1114;1288;174
2053;Good Bye 2024: 2025 is NEAR;haveOlogntime;3882;1735407300;1576;1566;-10
2053;Good Bye 2024: 2025 is NEAR;Agent_coder123;3885;1735407300;1261;1335;74
2053;Good Bye 2024: 2025 is NEAR;llkgw;3885;1735407300;1313;1372;59
2053;Good Bye 2024: 2025 is NEAR;pharaok;3887;1735407300;1350;1399;49
2053;Good Bye 2024: 2025 is NEAR;pcheloveks;3888;1735407300;1236;1318;82
2053;Good Bye 2024: 2025 is NEAR;FPython;3888;1735407300;1426;1454;28
2053;Good Bye 2024: 2025 is NEAR;greenthree;3888;1735407300;1556;1551;-5
2053;Good Bye 2024: 2025 is NEAR;atbottom;3888;1735407300;1657;1627;-30
2053;Good Bye 2024: 2025 is NEAR;Nope-1;3892;1735407300;1208;1298;90
2053;Good Bye 2024: 2025 is NEAR;r_us;3892;1735407300;1383;1423;40
2053;Good Bye 2024: 2025 is NEAR;donaldtheduck;3892;1735407300;1560;1554;-6
2053;Good Bye 2024: 2025 is NEAR;Gold_Digger_;3895;1735407300;1258;1333;75
2053;Good Bye 2024: 2025 is NEAR;curiousbeast;3895;1735407300;1442;1466;24
2053;Good Bye 2024: 2025 is NEAR;CH23B050;3895;1735407300;1425;1453;28
2053;Good Bye 2024: 2025 is NEAR;Jellyfishp;3895;1735407300;1348;1397;49
2053;Good Bye 2024: 2025 is NEAR;RituRaj.12797;3895;1735407300;1148;1256;108
2053;Good Bye 2024: 2025 is NEAR;1.0101E+19;3895;1735407300;1309;1369;60
2053;Good Bye 2024: 2025 is NEAR;Tanzim639;3895;1735407300;1529;1530;1
2053;Good Bye 2024: 2025 is NEAR;advaitpat9;3895;1735407300;1090;1218;128
2053;Good Bye 2024: 2025 is NEAR;Om_Singh_;3903;1735407300;1405;1439;34
2053;Good Bye 2024: 2025 is NEAR;posiedon_7;3903;1735407300;1384;1423;39
2053;Good Bye 2024: 2025 is NEAR;marcipanko;3903;1735407300;1442;1466;24
2053;Good Bye 2024: 2025 is NEAR;yogeswarreddyrachamallu;3903;1735407300;1444;1467;23
2053;Good Bye 2024: 2025 is NEAR;bricked_;3903;1735407300;1417;1447;30
2053;Good Bye 2024: 2025 is NEAR;Loquacious;3908;1735407300;1496;1505;9
2053;Good Bye 2024: 2025 is NEAR;impawstarlight;3908;1735407300;1468;1485;17
2053;Good Bye 2024: 2025 is NEAR;weizixuan;3908;1735407300;1243;1322;79
2053;Good Bye 2024: 2025 is NEAR;Bruce_wayne__;3908;1735407300;1323;1379;56
2053;Good Bye 2024: 2025 is NEAR;crzhou111111;3908;1735407300;1444;1467;23
2053;Good Bye 2024: 2025 is NEAR;bigbrain;3908;1735407300;1405;1438;33
2053;Good Bye 2024: 2025 is NEAR;AhuraKz;3908;1735407300;1424;1452;28
2053;Good Bye 2024: 2025 is NEAR;twistedumar;3915;1735407300;1448;1470;22
2053;Good Bye 2024: 2025 is NEAR;still_alive_;3915;1735407300;1555;1549;-6
2053;Good Bye 2024: 2025 is NEAR;jatinxkirito;3917;1735407300;1562;1555;-7
2053;Good Bye 2024: 2025 is NEAR;whizdor;3917;1735407300;1222;1364;142
2053;Good Bye 2024: 2025 is NEAR;MajorLenox;3919;1735407300;1342;1392;50
2053;Good Bye 2024: 2025 is NEAR;InfinityX;3919;1735407300;1541;1539;-2
2053;Good Bye 2024: 2025 is NEAR;alokpriydarshi7;3919;1735407300;1580;1568;-12
2053;Good Bye 2024: 2025 is NEAR;poconut;3919;1735407300;1442;1466;24
2053;Good Bye 2024: 2025 is NEAR;HardToCM;3923;1735407300;1345;1395;50
2053;Good Bye 2024: 2025 is NEAR;miruna.cpp;3923;1735407300;1450;1471;21
2053;Good Bye 2024: 2025 is NEAR;tapikpsp1;3923;1735407300;1292;1356;64
2053;Good Bye 2024: 2025 is NEAR;RXT_SKape;3926;1735407300;1609;1590;-19
2053;Good Bye 2024: 2025 is NEAR;Sou_G;3926;1735407300;1513;1518;5
2053;Good Bye 2024: 2025 is NEAR;eklavya_k;3928;1735407300;1765;1708;-57
2053;Good Bye 2024: 2025 is NEAR;Nasaepa;3929;1735407300;919;1155;236
2053;Good Bye 2024: 2025 is NEAR;umamaheswarareddy;3929;1735407300;1478;1492;14
2053;Good Bye 2024: 2025 is NEAR;loser_seele;3931;1735407300;1566;1557;-9
2053;Good Bye 2024: 2025 is NEAR;Crazychimp;3931;1735407300;1206;1295;89
2053;Good Bye 2024: 2025 is NEAR;Navdeep2024;3931;1735407300;1466;1520;54
2053;Good Bye 2024: 2025 is NEAR;NotSoNice;3931;1735407300;1889;1801;-88
2053;Good Bye 2024: 2025 is NEAR;tim_katala;3935;1735407300;1337;1424;87
2053;Good Bye 2024: 2025 is NEAR;Lodha11;3936;1735407300;1036;1237;201
2053;Good Bye 2024: 2025 is NEAR;_bro_;3936;1735407300;1528;1529;1
2053;Good Bye 2024: 2025 is NEAR;justnemat;3936;1735407300;1195;1288;93
2053;Good Bye 2024: 2025 is NEAR;BlackIce666;3939;1735407300;1404;1437;33
2053;Good Bye 2024: 2025 is NEAR;Rolexus;3939;1735407300;1282;1349;67
2053;Good Bye 2024: 2025 is NEAR;.I_.AM_.WEAK;3939;1735407300;1439;1462;23
2053;Good Bye 2024: 2025 is NEAR;d1amondzz;3939;1735407300;1559;1552;-7
2053;Good Bye 2024: 2025 is NEAR;haoman;3943;1735407300;1660;1628;-32
2053;Good Bye 2024: 2025 is NEAR;likespro;3943;1735407300;1487;1498;11
2053;Good Bye 2024: 2025 is NEAR;XuanCai;3943;1735407300;1529;1529;0
2053;Good Bye 2024: 2025 is NEAR;Black-Octopus;3946;1735407300;1519;1522;3
2053;Good Bye 2024: 2025 is NEAR;Bug_Noir;3946;1735407300;1310;1368;58
2053;Good Bye 2024: 2025 is NEAR;QRQRQR;3948;1735407300;1364;1407;43
2053;Good Bye 2024: 2025 is NEAR;expertcoderhk;3948;1735407300;1706;1662;-44
2053;Good Bye 2024: 2025 is NEAR;NPsolved.cpp;3950;1735407300;1572;1561;-11
2053;Good Bye 2024: 2025 is NEAR;mst_molik;3950;1735407300;1487;1498;11
2053;Good Bye 2024: 2025 is NEAR;babbrian;3950;1735407300;550;920;370
2053;Good Bye 2024: 2025 is NEAR;plcpunk;3950;1735407300;1586;1572;-14
2053;Good Bye 2024: 2025 is NEAR;2877739569;3954;1735407300;1493;1502;9
2053;Good Bye 2024: 2025 is NEAR;tongwk;3954;1735407300;1426;1452;26
2053;Good Bye 2024: 2025 is NEAR;Lieutenant-;3954;1735407300;1562;1553;-9
2053;Good Bye 2024: 2025 is NEAR;susman;3957;1735407300;1139;1248;109
2053;Good Bye 2024: 2025 is NEAR;shohag.shadow;3957;1735407300;1537;1535;-2
2053;Good Bye 2024: 2025 is NEAR;Kcits970;3957;1735407300;1598;1581;-17
2053;Good Bye 2024: 2025 is NEAR;happy_sisyphus;3957;1735407300;1833;1758;-75
2053;Good Bye 2024: 2025 is NEAR;griffith911;3961;1735407300;1458;1476;18
2053;Good Bye 2024: 2025 is NEAR;NoSkillHeZhen;3961;1735407300;1470;1485;15
2053;Good Bye 2024: 2025 is NEAR;ilovemoloko123;3961;1735407300;1273;1341;68
2053;Good Bye 2024: 2025 is NEAR;bafin;3964;1735407300;0;537;537
2053;Good Bye 2024: 2025 is NEAR;pr0bably_art3m;3964;1735407300;1226;1344;118
2053;Good Bye 2024: 2025 is NEAR;satyamgupta12;3964;1735407300;1499;1506;7
2053;Good Bye 2024: 2025 is NEAR;goalboy;3967;1735407300;1563;1554;-9
2053;Good Bye 2024: 2025 is NEAR;harshb;3967;1735407300;1659;1627;-32
2053;Good Bye 2024: 2025 is NEAR;KindaGoodGames;3969;1735407300;1414;1443;29
2053;Good Bye 2024: 2025 is NEAR;Mohamed_M.M.R;3969;1735407300;1492;1501;9
2053;Good Bye 2024: 2025 is NEAR;AreebZahoori;3971;1735407300;1237;1316;79
2053;Good Bye 2024: 2025 is NEAR;hxano;3971;1735407300;2111;1970;-141
2053;Good Bye 2024: 2025 is NEAR;alexcode007;3971;1735407300;1170;1269;99
2053;Good Bye 2024: 2025 is NEAR;rahul_chowdhury;3974;1735407300;1293;1355;62
2053;Good Bye 2024: 2025 is NEAR;Bl0ck_M0mb0;3974;1735407300;1431;1456;25
2053;Good Bye 2024: 2025 is NEAR;tyrt;3974;1735407300;1491;1500;9
2053;Good Bye 2024: 2025 is NEAR;MohamedSaeed;3977;1735407300;1508;1513;5
2053;Good Bye 2024: 2025 is NEAR;mikeac;3977;1735407300;1869;1785;-84
2053;Good Bye 2024: 2025 is NEAR;RJ_Vidit;3979;1735407300;1607;1587;-20
2053;Good Bye 2024: 2025 is NEAR;SandraHarper;3980;1735407300;1221;1304;83
2053;Good Bye 2024: 2025 is NEAR;xzczxczxc;3980;1735407300;681;1011;330
2053;Good Bye 2024: 2025 is NEAR;Zerone.;3980;1735407300;1388;1424;36
2053;Good Bye 2024: 2025 is NEAR;ebrambill;3983;1735407300;1766;1706;-60
2053;Good Bye 2024: 2025 is NEAR;SKTTIFAKER;3983;1735407300;1464;1480;16
2053;Good Bye 2024: 2025 is NEAR;SidM007;3983;1735407300;1493;1501;8
2053;Good Bye 2024: 2025 is NEAR;sssilent_coder;3983;1735407300;1456;1473;17
2053;Good Bye 2024: 2025 is NEAR;SSafarov;3987;1735407300;1776;1714;-62
2053;Good Bye 2024: 2025 is NEAR;_rengoku_;3987;1735407300;1551;1544;-7
2053;Good Bye 2024: 2025 is NEAR;paleoproterozoic;3987;1735407300;1141;1249;108
2053;Good Bye 2024: 2025 is NEAR;warmingcium;3987;1735407300;1489;1498;9
2053;Good Bye 2024: 2025 is NEAR;Significant;3987;1735407300;1083;1210;127
2053;Good Bye 2024: 2025 is NEAR;pandaa73;3992;1735407300;1385;1421;36
2053;Good Bye 2024: 2025 is NEAR;MongoAbe;3993;1735407300;1767;1707;-60
2053;Good Bye 2024: 2025 is NEAR;Md_Anas_Ali_Usmani;3993;1735407300;1226;1307;81
2053;Good Bye 2024: 2025 is NEAR;Ankitkundu7881;3993;1735407300;1584;1569;-15
2053;Good Bye 2024: 2025 is NEAR;green_heaven;3996;1735407300;1481;1492;11
2053;Good Bye 2024: 2025 is NEAR;cookie_729;3996;1735407300;1491;1499;8
2053;Good Bye 2024: 2025 is NEAR;Chal1k;3996;1735407300;1461;1477;16
2053;Good Bye 2024: 2025 is NEAR;naveents1915;3999;1735407300;1431;1454;23
2053;Good Bye 2024: 2025 is NEAR;ashwinisingh27;3999;1735407300;1332;1382;50
2053;Good Bye 2024: 2025 is NEAR;RgZg_LnEn;3999;1735407300;1300;1359;59
2053;Good Bye 2024: 2025 is NEAR;Manas_Jain;3999;1735407300;1475;1488;13
2053;Good Bye 2024: 2025 is NEAR;Identity_Imbalance;3999;1735407300;1205;1292;87
2053;Good Bye 2024: 2025 is NEAR;ronin_zoro_2004;3999;1735407300;1412;1440;28
2053;Good Bye 2024: 2025 is NEAR;Zzyzzx38;4005;1735407300;1480;1491;11
2053;Good Bye 2024: 2025 is NEAR;DysfunctionalDegenerate;4005;1735407300;1476;1488;12
2053;Good Bye 2024: 2025 is NEAR;ayuShKumarMishRa;4005;1735407300;1605;1585;-20
2053;Good Bye 2024: 2025 is NEAR;BoysAlgoCry;4005;1735407300;1141;1249;108
2053;Good Bye 2024: 2025 is NEAR;storrealbac;4009;1735407300;1309;1366;57
2053;Good Bye 2024: 2025 is NEAR;upkl;4010;1735407300;1466;1480;14
2053;Good Bye 2024: 2025 is NEAR;Gadi;4011;1735407300;1626;1600;-26
2053;Good Bye 2024: 2025 is NEAR;Pi213;4011;1735407300;1329;1380;51
2053;Good Bye 2024: 2025 is NEAR;Meraj-Bokharaei;4013;1735407300;1412;1440;28
2053;Good Bye 2024: 2025 is NEAR;waliniumo;4013;1735407300;897;1137;240
2053;Good Bye 2024: 2025 is NEAR;codewithprakhar;4013;1735407300;1395;1428;33
2053;Good Bye 2024: 2025 is NEAR;VentiLyre;4013;1735407300;1242;1318;76
2053;Good Bye 2024: 2025 is NEAR;NiGhT-h-MaRe;4017;1735407300;1469;1482;13
2053;Good Bye 2024: 2025 is NEAR;lazipotato;4018;1735407300;1072;1202;130
2053;Good Bye 2024: 2025 is NEAR;_mascot;4019;1735407300;1314;1369;55
2053;Good Bye 2024: 2025 is NEAR;ap00rva;4019;1735407300;1785;1720;-65
2053;Good Bye 2024: 2025 is NEAR;TheBronzeFury;4019;1735407300;1329;1379;50
2053;Good Bye 2024: 2025 is NEAR;Bittencourt;4019;1735407300;1417;1444;27
2053;Good Bye 2024: 2025 is NEAR;amekawa_kanade;4023;1735407300;1625;1599;-26
2053;Good Bye 2024: 2025 is NEAR;MrSadariya;4023;1735407300;1229;1308;79
2053;Good Bye 2024: 2025 is NEAR;Shivam_0001;4023;1735407300;1483;1492;9
2053;Good Bye 2024: 2025 is NEAR;nosaboy;4023;1735407300;1587;1571;-16
2053;Good Bye 2024: 2025 is NEAR;kremix6767;4023;1735407300;1148;1253;105
2053;Good Bye 2024: 2025 is NEAR;__7781;4023;1735407300;1518;1519;1
2053;Good Bye 2024: 2025 is NEAR;mihhiael;4029;1735407300;1558;1548;-10
2053;Good Bye 2024: 2025 is NEAR;ArMAX_Armaan;4029;1735407300;1211;1295;84
2053;Good Bye 2024: 2025 is NEAR;Ahmed_Faraj;4029;1735407300;1348;1393;45
2053;Good Bye 2024: 2025 is NEAR;Eslam.Taha;4029;1735407300;1690;1648;-42
2053;Good Bye 2024: 2025 is NEAR;Rushi_Vivek;4029;1735407300;1382;1418;36
2053;Good Bye 2024: 2025 is NEAR;pure_sugar;4034;1735407300;737;1058;321
2053;Good Bye 2024: 2025 is NEAR;kevinliu_;4034;1735407300;1344;1390;46
2053;Good Bye 2024: 2025 is NEAR;Poonia;4034;1735407300;1468;1481;13
2053;Good Bye 2024: 2025 is NEAR;genlisa;4037;1735407300;1025;1226;201
2053;Good Bye 2024: 2025 is NEAR;gs07;4037;1735407300;1463;1477;14
2053;Good Bye 2024: 2025 is NEAR;F_Rio;4037;1735407300;1613;1590;-23
2053;Good Bye 2024: 2025 is NEAR;deepakgoswami0552;4037;1735407300;1446;1465;19
2053;Good Bye 2024: 2025 is NEAR;code_to_heaven;4041;1735407300;1543;1537;-6
2053;Good Bye 2024: 2025 is NEAR;TTExBTRSsj;4041;1735407300;0;535;535
