,Link,Título,Descripción,Distrito,Work_Mode
81,https://www.bumeran.com.pe/empleos/desarrollador-frontend-junior-1116737991.html,Desarrollador Frontend Junior,"🚀 ¡Conócenos y únete a Zenta! 😁✨
Somos Zenta, una aceleradora de tecnología que impulsa la innovación y el desarrollo de soluciones tecnológicas de alto impacto. Como partners oficiales de Google, AWS, Microsoft y monday.com, llevamos más de 16 años en el mercado, contando con un equipo de +300 talentos en más de 17 países. 🌎✨
💡 Creemos en la diversidad e inclusión como pilares clave para transformar el futuro de la tecnología. Nuestro compromiso con el bienestar de nuestro equipo nos ha llevado a ser reconocidos en 2024 como una de las 10 empresas más felices para trabajar en Chile, según el ranking Building Happiness y EFY.📢 ¡Estamos en búsqueda de un Developer Full Stack! 👩🏽‍💻👨🏻‍💻
🤝 En Zenta, todos son bienvenidos. Hoy nos encontramos en la búsqueda de perfiles para nuestra gran base activa donde en el caso de contar con iniciativas nos contactaremos contigo.
📌 Objetivo del rol:
Diseñar y desarrollar interfaces de usuario para aplicaciones web y móviles, garantizando una experiencia fluida y accesible. Transformar requerimientos en soluciones interactivas, asegurando compatibilidad entre dispositivos y navegadores. Integrar la interfaz con los servicios backend.
⚡ ¿Cuáles serán tus retos?
Crear y mejorar interfaces de usuario, asegurando que sean interactivas, adaptables y proporcionen una experiencia visual fluida en diversos dispositivos y navegadores.
Optimizar el rendimiento de las aplicaciones frontend, garantizando velocidad, accesibilidad y eficiencia en múltiples plataformas.
Integrar la interfaz de usuario con servicios backend, manejando y sincronizando datos dinámicos mediante APIs para una interacción coherente con la lógica del negocio.
Seguir buenas prácticas de desarrollo, asegurando código limpio, estructurado y fácil de mantener, siguiendo los estándares para su reutilización.
Implementar medidas de seguridad en el frontend para proteger la aplicación contra vulnerabilidades comunes, como XSS y CSRF.
Colaborar con diseñadores y desarrolladores backend para transformar los requerimientos en soluciones funcionales, y gestionar el control de versiones con herramientas como Git.
🔧 Requisitos del cargo:
Formación académica: Título en Ciencias Informáticas o carreras afines.
Experiencia laboral: Comprobada como desarrollador web frontend 2-3 años máximo.
Habilidades técnicas: Experiencia práctica con lenguajes de marcado.
Especialista en React.js: Conocimiento en React.js, Redux, React Hooks, Bootstrap/Material UI, HTML/CSS/SASS/SCSS, Responsive, PWA, TypeScript/JavaScript, npm, Visual Studio Code, Cloud (AWS y/o GCP), contenedores (Docker, Kubernetes y/o Openshift), GIT, CI-CD, y pruebas unitarias (Jest.js).
Especialista en Angular: Dominio de Angular, Bootstrap/Material UI, HTML/CSS/SASS/SCSS, NgRx, Responsive, RxJS, PWA, TypeScript, npm, Visual Studio Code, Cloud (AWS y/o GCP), contenedores (Docker, Kubernetes y/o Openshift), GIT, CI-CD, y pruebas unitarias (Karma y Jasmine).
💼 Modalidad:
100% remoto
Full-time Lunes a Viernes
Puedes postular desde cualquier parte del Perú.
🎁 Sorpresas que tenemos para ti:
📌Acceso a Beneficios Flexibles.
📌Formación en Cloud (AWS / GCP) u otros.
📌Facilitamos además la accesibilidad y adaptaciones necesarias para personas en situación de discapacidad.
¿Te animas a crecer junto a nosotros y acelerar los negocios?
🏎 ¡Te esperamos! Envíanos tu cv actualizado, para sumarlo a nuestra base activa.
🔗 Postula ahora o etiqueta a alguien que pueda estar interesado/a!","Lima, Lima, Peru",Otro
82,https://www.bumeran.com.pe/empleos/desarrollador-backend-junior-1116737986.html,Desarrollador Backend Junior,"🚀 ¡Conócenos y únete a Zenta! 😁✨
Somos Zenta, una aceleradora de tecnología que impulsa la innovación y el desarrollo de soluciones tecnológicas de alto impacto. Como partners oficiales de Google, AWS, Microsoft y monday.com, llevamos más de 16 años en el mercado, contando con un equipo de +300 talentos en más de 17 países. 🌎✨
💡 Creemos en la diversidad e inclusión como pilares clave para transformar el futuro de la tecnología. Nuestro compromiso con el bienestar de nuestro equipo nos ha llevado a ser reconocidos en 2024 como una de las 10 empresas más felices para trabajar en Chile, según el ranking Building Happiness y EFY.📢 ¡Estamos en búsqueda de un Developer Full Stack! 👩🏽‍💻👨🏻‍💻
🤝 En Zenta, todos son bienvenidos. Hoy nos encontramos en la búsqueda de perfiles para nuestra gran base activa donde en el caso de contar con iniciativas nos contactaremos contigo.
📌 Objetivo del rol:
Responsable de diseñar, desarrollar y optimizar la lógica de negocio, la gestión de bases de datos y los servicios que sustentan el funcionamiento de aplicaciones web.
⚡ ¿Cuáles serán tus retos?
Desarrollar y mejorar la lógica de programación que define el funcionamiento y las reglas operativas de las aplicaciones, asegurando su correcta implementación.
Diseñar, mantener y gestionar bases de datos (relacionales y NoSQL), garantizando su integridad, eficiencia y rendimiento.
Optimizar el rendimiento del backend, reduciendo los tiempos de respuesta y mejorando las consultas a bases de datos.
Aplicar estrategias de seguridad para proteger los datos y prevenir vulnerabilidades en los sistemas.
Colaborar con desarrolladores frontend para integrar la lógica del servidor con los elementos orientados al usuario.
Desarrollar código reutilizable, realizar pruebas de interfaz de usuario y mantener actualizado el conocimiento sobre nuevas tecnologías.
🔧 Requisitos del cargo:
Experiencia de 2-4 años como Desarrollador Backend.
Comprensión profunda de todo el proceso de desarrollo web (diseño, desarrollo e implementación).
Experiencia práctica con lenguajes de programación como Java, C#, JavaScript, typeScript y Python.
Conocimiento de programación microservicios y reactiva.
Familiaridad con los lenguajes front-end (por ejemplo, React y angular).
Excelentes habilidades analíticas y de gestión del tiempo.
Habilidades de trabajo en equipo con actitud de resolución de problemas.
Ideal: Cursos y certificaciones al día.
💼 Modalidad:
100% remoto
Full-time Lunes a Viernes
Puedes postular desde cualquier parte del Perú.
🎁 Sorpresas que tenemos para ti:
📌Acceso a Beneficios Flexibles.
📌Formación en Cloud (AWS / GCP) u otros.
📌Facilitamos además la accesibilidad y adaptaciones necesarias para personas en situación de discapacidad.
¿Te animas a crecer junto a nosotros y acelerar los negocios?
🏎 ¡Te esperamos! Envíanos tu cv actualizado, para sumarlo a nuestra base activa.
🔗 Postula ahora o etiqueta a alguien que pueda estar interesado/a!","Lima, Lima, Peru",Otro
83,https://www.bumeran.com.pe/empleos/desarrollador-fullstack-1116737978.html,Desarrollador Fullstack,"🚀 ¡Conócenos y únete a Zenta! 😁✨
Somos Zenta, una aceleradora de tecnología que impulsa la innovación y el desarrollo de soluciones tecnológicas de alto impacto. Como partners oficiales de Google, AWS, Microsoft y monday.com, llevamos más de 16 años en el mercado, contando con un equipo de +300 talentos en más de 17 países. 🌎✨
💡 Creemos en la diversidad e inclusión como pilares clave para transformar el futuro de la tecnología. Nuestro compromiso con el bienestar de nuestro equipo nos ha llevado a ser reconocidos en 2024 como una de las 10 empresas más felices para trabajar en Chile, según el ranking Building Happiness y EFY.📢 ¡Estamos en búsqueda de un Developer Full Stack! 👩🏽‍💻👨🏻‍💻
🤝 En Zenta, todos son bienvenidos. Hoy nos encontramos en la búsqueda de perfiles para nuestra gran base activa donde en el caso de contar con iniciativas nos contactaremos contigo.
📌 Objetivo del rol:
Serás parte del desarrollo de soluciones tecnológicas integrales, participando en todas las etapas del ciclo de vida del software, desde la conceptualización hasta la optimización. Incluye la construcción y mantenimiento de sistemas eficientes, escalables y seguros, contribuyendo a la definición de arquitecturas y automatización de procesos. Además de buenas prácticas de desarrollo y aporta una visión estratégica para resolver desafíos complejos y evolucionar proyectos.
⚡ ¿Cuáles serán tus retos?
Diseñar e implementar soluciones tecnológicas integrales, desde la experiencia de usuario hasta la gestión de datos, alineadas con la arquitectura definida.
Desarrollar servicios backend e integraciones, asegurando la protección de datos y cumpliendo con las validaciones previas del equipo.
Diseñar y optimizar bases de datos escalables y seguras, garantizando eficiencia y cumplimiento de los requisitos del proyecto.
Asegurar el funcionamiento adecuado de las aplicaciones en frontend y backend, manteniendo la calidad y el rendimiento.
Proponer soluciones de mantenimiento y mejora continua, optimizando los sistemas para un funcionamiento eficiente.
Trabajar con equipos multidisciplinarios para alinear objetivos técnicos con las necesidades del negocio y guiar las decisiones estratégicas.
🔧 Requisitos del cargo:
Experiencia de 2-4 años como Desarrollador Fullstack.
Experiencia en Javascript => NodeJs, Angular, NextJS
Experiencia en BD relacionales y no relacionales como Redis y Postgress
Experiencia en desarrollo de API’s y Microservicios
Conocimiento en metodologías ágiles
Conocimiento en versionamiento y pipelines
Deseable conocimiento en patrones de desarrollo
🌍 Idioma: Inglés (ideal).
💼 Modalidad:
100% remoto
Full-time Lunes a Viernes
🎁 Sorpresas que tenemos para ti:
📌Acceso a Beneficios Flexibles.
📌Formación en Cloud (AWS / GCP) u otros.
📌Facilitamos además la accesibilidad y adaptaciones necesarias para personas en situación de discapacidad.

¿Te animas a crecer junto a nosotros y acelerar los negocios?
🏎 ¡Te esperamos! Envíanos tu cv actualizado, para sumarlo a nuestra base activa.
🔗 Postula ahora o etiqueta a alguien que pueda estar interesado/a!","Lima, Lima, Peru",Otro
84,https://www.bumeran.com.pe/empleos/desarrollador-sql-.net-foxpro-power-bi-csti-corp-1116737772.html,"Desarrollador (SQL, .NET, FoxPro, Power BI)","CSTI Corp es una empresa peruana líder en la industria TI con más de 15 años en el mercado en países como Perú, Ecuador, Colombia, Costa Rica y Estados Unidos.
Ofrece soluciones de negocios en las líneas de Outsourcing, Licenciamientos SAP y Microsoft, soporte y mejora de aplicaciones, así como implementación y migración de sistemas bajo estrategias Cloud, aprovechando su alianza con marcas como Amazon, Azure, Huawei Cloud y Google Cloud.
Nos encontramos en la búsqueda de un ""DESARROLLADOR"" con amplia experiencia en el manejo de las siguientes tecnologías:
SQL (Optimización de consultas y modelado de datos).
.NET (Desarrollo e integración de soluciones).
FoxPro (Mantenimiento y migración de datos).
Power BI (Creación de reportes y dashboards interactivos).
Experiencia en estructuración y modelado de datos para Datamarts.
Conocimientos en calidad de datos y generación de reportes para la toma de decisiones.
Capacidad para optimizar consultas y garantizar la integridad de la información.
Funciones:
Diseñar y estructurar la data en Datamarts para su consumo en Power BI, alineándose a las necesidades del negocio.
Optimizar consultas y mejorar tiempos de respuesta mediante querys SQL eficientes.
Realizar el mantenimiento y actualización de bases de datos.
Proponer y establecer controles de calidad de datos para garantizar información confiable y oportuna.
Trabajar en conjunto con equipos de negocio para traducir necesidades en soluciones de BI.
Condiciones:
Ingreso a planilla desde el primer día con todos los beneficios de ley al 100%.
Modalidad 100% REMOTA.
Proyecto a largo plazo, con estabilidad y desarrollo profesional.
Convenios y descuentos corporativos en educación, entretenimiento y más.
Oportunidad de crecimiento en el sector TI y acceso a capacitaciones.
¡Ven y únete a la familia CSTI CORP!","Lima, Lima, Peru",Otro
85,https://www.bumeran.com.pe/empleos/desarrollador-fullstack-vtex.-1116737729.html,Desarrollador Fullstack Vtex.,Alta revisión de perfiles,"Miraflores, Lima, Peru",Otro
86,https://www.bumeran.com.pe/empleos/desarrollador-programador-jr-exp-.net-jquery-inversiones-el-pino-1116737665.html,"DESARROLLADOR/PROGRAMADOR Jr/Exp .Net, Jquery","¿Quieres formar parte de una empresa 100% peruana con 35 años en el mercado inmobiliario a nivel nacional?. Nos encontramos en la búsqueda de talentos que tengan la mejor actitud y quieran seguir creciendo con nosotros.
DESARROLLADOR/PROGRAMADOR Jr. – Exp en .Net, JQUERY Y SQL Server
¿Qué necesitas para postular?
Técnico o Egresado de la carrera de Ingeniería de Sistemas, Informática y/o afines (Indispensable).
Experiencia mínima de 01 año como asistente o analista de desarrollo de sistemas.
Conocimientos sólidos en desarrollo de software en ASP.NET MVC y ASP.NET MVC Web API, Jquery, CSS, Bootstrap (Indispensable)
Experiencia en bases de datos SQL Server – Intermedio (Indispensable)
Conocimientos en herramientas de marketing digital (Deseable).
Disponibilidad para trabajo hibrido 3 veces por semena.
¿Cuáles serán tus funciones?
Resolución de incidentes de aplicaciones implementadas.
Proponer y definir la arquitectura de las aplicaciones.
Desarrollar y documentar las aplicaciones empresariales desarrolladas.
Elaborar los requerimientos sobre las aplicaciones de TI.
Implementar y ejecutar las pruebas de las aplicaciones.
Disposición horaria para reuniones de control y seguimiento.

Si deseas ser parte de este gran equipo, envíanos tu CV por este medio y nos pondremos en contacto contigo!!","Santiago de Surco, Lima, Peru",Otro
87,https://www.bumeran.com.pe/empleos/desarrollador-backend-senior-bluetab-solutions-1116737329.html,Desarrollador Backend Senior,"¡Ampliamos nuestro equipo! En Bluetab seguimos creciendo y estamos en búsqueda de apasionados/as del mundo tecnológico.
Somos una compañía que proporciona servicios y soluciones digitales, contamos con un equipo internacional especializado en ecosistemas Cloud Computing, Big Data, Data Analytics y Gobierno de Datos. Estamos presentes en países como España, México, Colombia, USA, Perú y nos encontramos en constante desarrollo.
En nuestra cultura nadie en /bluetab es un número, somos un equipo con un estilo de organización transversal, y así queremos que siga.
¡Si te gusta la tecnología y la resolución de problemas, nos encantaría conocerte!
Queremos invitarte a formar parte del equipo como Desarrollador Backend Senior
Conocimientos:
Experiencia comprobada en desarrollo backend con Node.js y/o Python.
Conocimiento en diseño y documentación de APIs con OpenAPI (Swagger).
Deseable experiencia en API Management (Api Management SAP, GCP API Gateway).
Conocimientos en seguridad de APIs: OAuth2, JWT, OpenID Connect, gestión de claves y certificados.
Experiencia con Bigquery, Cloud Storage, Cloud Function ò Cloud Run
Experiencia en despliegue y mantenimiento de servicios en Google Cloud Platform (GCP).
Experiencia en integración y despliegue continuo (CI/CD) con herramientas como GitHub Actions.
Responsabilidades:
Diseñar, desarrollar y mantener APIs RESTful siguiendo estándares OpenAPI.
Implementar medidas de seguridad en APIs, incluyendo autenticación, autorización y protección contra ataques comunes (ej. SQL Injection, XSS, CSRF).
Desarrollar y optimizar servicios en Node.js y Python, asegurando alto rendimiento y escalabilidad.
Aplicar principios de DevOps para la integración y despliegue continuo (CI/CD) en entornos cloud.
Monitorear y optimizar el rendimiento de las aplicaciones backend.
Se valorará de forma especial:
Contar con habilidades como comunicación asertiva, proactividad, compromiso, trabajo en equipo, autodidacta.
Apasionado(a) de la tecnología y habituado a trabajar por objetivos.
Interesado(a) en desarrollar su carrera profesional en entornos altamente competitivos y con alto potencial de crecimiento.
Tu comodidad nos importa, los /bluetabers trabajamos en un entorno confortable, sin dress-code (a reserva del cliente), agradable y con proyección de carrera.
Eso se traduce en:
Contrato indefinido con un salario competitivo. El salario se relaciona en función de los conocimientos técnicos detectados en el proceso y rol asignado, procurando respetar el sentido de equidad y siendo susceptible de mejora tras las evaluaciones continuas de desempeño.
Formación continua.
Plan de carrera individual definido ya sea técnico, funcional o gestión (¡Decide tu camino, pero sigue formándote!).
Beneficios más allá de tu salario:
Seguro EPS cubierto al 100% para titular y dependientes
Vale de alimentos (Sodexo)
EPS cubierto al 100% (incluye derechohabientes)
Seguro Oncológico (incluye derechohabientes)
Capacitaciones ilimitadas en plataformas e-learning
Plataforma interactiva de Ingles
Certificaciones cubiertas al 100%
Bono por Certificaciones
Plan de carrera y evaluación de desempeño
Brindamos la herramienta de trabajo (Laptop)
Horario de Lunes a viernes
¡Únete a nosotros!
En /b promovemos la diversidad de género, origen étnico, nacionalidad, la inclusión de personas con discapacidad y/o habilidades diferentes mediante la igualdad de oportunidades en todos los procesos, y buscamos ampliar las oportunidades de desarrollo profesional.
""Bluetab"" es una empresa del grupo IBM. Bluetab será la entidad contratante. Al proceder con esta solicitud, usted entiende que Bluetab compartirá su información personal con otras filiales de IBM involucradas en su proceso de reclutamiento, selección y contratación, donde quiera que éstas se encuentren. Encontrará más información sobre cómo IBM protege su información personal, incluidas las medidas en caso de transferencia transfronteriza de datos, aquí: https://www.ibm.com/careers/us-en/privacy-policy/"".","Lima, Lima, Peru",Otro
88,https://www.bumeran.com.pe/empleos/desarrollador-java-junior-metrica-peru-1116736488.html,Desarrollador Java / Junior,"Métrica Perú es la primera filial latinoamericana del grupo de consultoría español Métrica Consulting. El grupo comenzó operaciones con el inicio del nuevo siglo y desde entonces ha participado en distintos proyectos en distintos países de Europa Occidental y Latino América. Con Métrica Andina, hemos comenzado a ofrecer nuestros servicios técnicos en el mercado Peruano y desde ahí queremos llegar a la región andina en los próximos años.
Por encargo de nuestro cliente, nos encontramos en la búsqueda de un Back End Junior
Requisitos:
Minimo 1 año de experiencia en Java, HTML, CSS, Hibernate.
Herramientas de desarrollo Eclipse, VSCode, Git. software de gestion de inventario, realizando inventario de activos de tecnologia, gestion de activos de servidores.
Experiencia con SNOW Software SLM y BMC Discovery (Deseable)
Beneficios:
Planilla desde el primer día con todos los beneficios acorde a ley.
Remuneración fija superior al mercado.
Seguro Vida Ley.
Participar de un programa de reconocimiento.
Buen clima laboral
Convenios educativos, descuentos en centros comerciales, recreativos, etc.
Pertenecer a una prestigiosa empresa de tecnología y generar lazos transnacionales.
En Métrica Perú estamos comprometidos con la inclusión, diversidad y equidad de género. Por ello, los procesos de selección buscan asegurar la igualdad de derechos y oportunidades.
¡Si estás listo para dar el siguiente paso en tu carrera y te apasiona la tecnología, esta es tu oportunidad! #ChambeaenMétrica","Chorrillos, Lima, Peru",Otro
89,https://www.bumeran.com.pe/empleos/documentador-ingenieria-de-sistemas-software-computacion-telecomunicaciones-y-electronica.-segyco-sac-1116735636.html,"Documentador / Ingeniería de Sistemas, Software, Computación, Telecomunicaciones y Electrónica.",Alta revisión de perfiles,"Cercado De Lima, Lima, Peru",Otro
90,https://www.bumeran.com.pe/empleos/analista-programador-.net-metrica-andina-1116735634.html,Analista Programador .Net,"Métrica Andina es la primera filial latinoamericana del grupo de consultoría español Métrica Consulting. El grupo comenzó operaciones con el inicio del nuevo siglo y desde entonces ha participado en distintos proyectos en distintos países de Europa Occidental y Latino América. Con Métrica Andina, hemos comenzado a ofrecer nuestros servicios técnicos en el mercado Peruano y desde ahí queremos llegar a la región andina en los próximos años.
Por encargo de nuestro cliente nos encontramos en la búsqueda de Analista Programador .Net
Requisitos:
Dominio de dotnet core 7+ (fundamental)
Conocimiento de node js
Buen manejo de bases de datos relacionales (SQL Server) y consultas avanzadas
Dominio en angular 17+ (fundamental)
Conocimiento en DevOps y CI/CD
Seguridad en aplicaciones (autenticación/autorización, OAuth, JWT)
Conocimiento en Azure y servicios en la nube
Beneficios:
Participar de un programa de reconocimiento.
Buen clima laboral
Convenios educativos, descuentos en centros comerciales, recreativos, etc.
Pertenecer a una prestigiosa empresa de tecnología y generar lazos transnacionales.
En Métrica Andina estamos comprometidos con la inclusión, diversidad y equidad de género. Por ello, los procesos de selección buscan asegurar la igualdad de derechos y oportunidades.
¡Si estás listo para dar el siguiente paso en tu carrera y te apasiona la tecnología, esta es tu oportunidad!. #ChambeaenMétrica","Chorrillos, Lima, Peru",Otro
91,https://www.bumeran.com.pe/empleos/desarrollador-.net-net-core-remoto-stefanini-peru-s.a-1116734987.html,Desarrollador .NET (Net Core) - Remoto,"¡Sé parte de Stefanini!
En Stefanini somos más de 30.000 genios, conectados desde 41 países, haciendo lo que les apasiona y co-creando un futuro mejor.
¡Seguro no te quieres quedar fuera!
Responsabilidades y atribuciones:
Realizar análisis y diseño de sistemas nuevos, mejoras a sistemas existentes y mantenimiento de aplicaciones y procesos en producción.
Brindar soporte técnico relacionado con el análisis de información técnica y el mantenimiento de aplicación.
Participar en pruebas y certificaciones de las mejoras y mantenimientos de las aplicaciones.
Apoyar en la instalación y configuración de programas.
Elaborar y actualizar la documentación requerida para los programas desarrollados o modificados.
Requisitos y competencias:
Experiencia de 2 años trabajando con el Lenguaje de Programación .Net, Net Core 6.0
experienci en el desarrollo de APIs REST.
Conocimiento de desarrollo en aspx, con Visual Basic.
Deseable conocimiento de desarrollo en asp con VBScript
Conocimiento de HTML y JavaScript.
Conocimiento de SQL Server (Stored procedure, jobs, BCP utility para generación de archivos)
Deseable conocimiento en desarrollo de servicios windows.
Experiencia trabajando con Scrum u otros frameworks de agilidad.","Miraflores, Lima, Peru",Otro
92,https://www.bumeran.com.pe/empleos/analista-programador-.net-hibrido-global-hitss-1116734371.html,Analista programador .Net - Híbrido,"Somos una empresa de Soluciones Digitales y Servicios de TI con 30 años de experiencia en el mercado. Contamos con más de 8 mil colaboradores en Latinoamérica, Estados Unidos y Europa.
Te invitamos a ser parte de nuestro equipo ocupando el cargo de: Analista programador .NET.
REQUISITOS:
Bachiller en Ingeniería de Sistemas, Informática o carreras afines.
3 años de experiencia desarrollando aplicaciones .net.
3 años de experiencia desarrollando aplicaciones cliente- servidor con Visual Studio 2013.
2 años de experiencia desarrollo de base de datos en PLSQL.
Creación de tablas, vistas, procedimientos almacenados, índices.
1 año de experiencia levantando información para la atención de requerimientos.
FUNCIONES:
Realizar análisis y diseño de sistemas nuevos, mejoras a sistemas existentes y mantenimiento a aplicaciones y procesos en producción para los sistemas de la empresa, de acuerdo a los procedimientos técnicos, operativos y de seguridad establecidos.
BENEFICIOS:
Pertenecer al grupo América Móvil.
Sueldo en planilla 100% desde el primer día, con todos los beneficios de ley.
EPS cubierta al 50% (opcional).
Convenios corporativos.
“Global Hitss mantiene una política de contratación inclusiva, por lo que invita a cualquier persona a participar en el proceso de selección en referencia”.
¡Te invitamos a revisar nuestra página web: http://www.globalhitss.com/","Lima, Lima, Peru",Otro
93,https://www.bumeran.com.pe/empleos/front-end-jr-stefanini-peru-s.a-1116733687.html,Front-end JR,2.6,"Lima, Lima, Peru",Otro
94,https://www.bumeran.com.pe/empleos/backend-developer-java-azure-semi-senior-encora-1116733685.html,Backend Developer Java/Azure Semi Senior,"Perfil:
Características:
Java > 11
Frameworks necesarios: Spring Boot, Spring Data, Spring Security.
Conocimientos básicos en Cryptografía: SHA256, Llaves asimétricas.
Programación Reactiva JavaRX.
Azure Cloud Necesarios: Functions, Azure Storage Account, Azure SQL
Azure Cloud Deseable: Azure REDIS Caché, Azure VM, API Gateway y Azure KeyVault
Conceptos Sólidos de arquitectura en Microservicios y EventSource.
Conceptos básicos de integración y despliegue continuo con herramientas: (Jenkins y Kubernetes).
Deseable conocimientos de Eventos y Colas.","Lima, Lima, Peru",Otro
95,https://www.bumeran.com.pe/empleos/desarrollador-mobile-react-native-fractal-soluciones-it-1116734270.html,Desarrollador Mobile React Native,"Somos Fractal Soluciones TI, una empresa peruana de consultoría en Gestión de Tecnología de la Información con más de 11 años en el mercado y con más de 70 clientes que confían en nosotros.
Nos encontramos en búsqueda de un talento para el cargo de 2 Desarrolladores Mobile React Native para colaborar en modalidad híbrida con uno de nuestros clientes del sector bancario para un proyecto de 2 meses con el siguiente perfil:
Requisitos
Formación Universitaria culminada en Ingeniería de Sistemas, Software, Computación e Informática o carreras afines.
3 a 5 años de experiencia desarrollando aplicaciones móviles con React Native CLI.
Dominio de Javascript, Typescript y Git.
Pruebas unitarias con JEST y de integración.
Conocimientos de debugging en dispositivos y emuladores.
Manejos de estados como Redux, Context API, Hooks y patrones de diseño para componentes.
Sólidos conocimientos con patrones de desarrollo y estilos de arquitectura (Clean Architecture, DDD, CQRS, Microservicios), arquitectura Limpia.
Conocimientos en patrones de diseño: creacionales, estructurales y de comportamiento.
Beneficios
Capacitación AWS
Descuentos corporativos
Actividades de bienestar y más...
¡Somos tecnología, somos experiencia, somos FRACTAL!","San Isidro, Lima, Peru",Otro
96,https://www.bumeran.com.pe/empleos/analista-desarrollador-c-python-rasberry-pi-fractal-soluciones-it-1116733066.html,Analista Desarrollador C++ / Python / Rasberry Pi,Alta revisión de perfiles,"San Isidro, Lima, Peru",Otro
97,https://www.bumeran.com.pe/empleos/desarrollador-backend-.net-valtx-1116732477.html,Desarrollador Backend .Net,Alta revisión de perfiles,"Santiago de Surco, Lima, Peru",Otro
98,https://www.bumeran.com.pe/empleos/desarrollador-junior-fullstack-ey-ernst-young-1116732244.html,Desarrollador Junior Fullstack,"Sobre la Firma:
En EY, nos encontramos en búsqueda de profesionales apasionados y visionarios como tú, que estén dispuestos a unirse a nosotros en la construcción de un mundo mejor de negocios. Como parte de una red global de servicios profesionales, te unirías a más de 280,000 profesionales distribuidos en 150 países y 700 oficinas alrededor del mundo. Nuestra práctica local cuenta con más de 2,400 colaboradores en 4 ciudades y atiende a los grupos económicos más grandes del país, lo que nos convierte en los líderes de servicios profesionales del Perú. Nuestro objetivo es desarrollar líderes excepcionales y valorar la diversidad y la inclusión.
¡Únete a EY y juntos construyamos un mejor mundo de negocios!
Requisitos:
Estudiante recién Egresado, Bachiller y/o Titulado en Ingeniería de Sistemas, Ingeniería Informática, Ingeniería de Software o afines.
Experiencia laboral o académica de al menos 6 meses en desarrollo de aplicaciones web con C#/.NET y Angular/React
Experiencia en el desarrollo y despliegue de plataformas tecnológicas en la nube de Azure (deseable)
Conocimiento en herramientas de ciencia de datos como Power Bi, Python y Spark.
Inglés a nivel intermedio-avanzado.
Excel a nivel intermedio-avanzado.
Responsabilidades:
Brindar apoyo en la construcción de aplicaciones web usando .NET Framework (C#), y Angular.
Participar en el diseño, construcción e implementación de plataformas tecnológicas en la nube de Azure.
Contribuir en proyectos usando metodologías y marcos de trabajo ágiles como Scrum.
Apoyar en proyectos internacionales con equipos multidisciplinarios.
¡Postula y descubre cómo puedes desarrollar tu carrera para alcanzar tu máximo potencial!","San Isidro, Lima, Peru",Otro
99,https://www.bumeran.com.pe/empleos/analista-desarrollador-proyectos-ti-sector-telecomunicaciones-experis-peru-1116732184.html,Analista Desarrollador Proyectos TI - Sector Telecomunicaciones,"En Experis Perú buscamos al mejor talento para sumarse a los desafíos de la era digital y llevar su carrera a un siguiente nivel. Por ello, te invitamos a que formes parte del reto como Analista Desarrollador Proyectos TI en el rubro Telecomunicaciones en la ciudad de Lima.
Analista Desarrollador Proyectos TI – Sector Telecomunicaciones
Requisitos para postular al cargo:
Técnico, Bachiller o Titulado egresado en Ingeniería de Sistemas, Informática o afines.
Conocimiento de Bases de datos estructuradas y no estructuradas – nivel intermedio
Conocimiento de desarrollo en Fronts (web/app) y/o Backend(Java, Kotling) y/o automatización de pruebas (postman, selenium) – nivel básico
Conocimiento de metodologías ágiles y cascada – nivel básico
Conocimiento en tecnologías Cloud de preferencia Azure: functions, AKS, EventHubs – nivel básico
Conocimiento de inglés – nivel intermedio
Gestión de proyectos TI, utilizando metodologías ágiles (Scrum, Kanban) y tradicionales (PMI, Waterfall) - deseable
Conocimientos en sistemas de facturación, cobranza, tráfico y gestión de documentos - deseable
1 año y 6 meses de experiencia como Desarrollador, Analista de sistemas y/o tester.
1 año y 6 meses de experiencia en participación de proyectos de desarrollo.
Funciones principales del puesto:
Coordinar, gestionar y hacer seguimiento al ciclo de vida de los proyectos y evolutivos solicitados por el negocio a TI.
Definir soluciones, analizar el impacto, cumpliendo con los estándares de desarrollo, seguridad que aseguren la estabilidad de la solución y la confidencialidad de la Información.
Planificar las actividades necesarias para ejecutar los features relacionados y sus historias.
Estimar el presupuesto de la Historia o Feature y velar por cumplimiento de este.
Informar y gestionar el estado de la solución, riesgos y problemas encontrados.
Gestionar el despliegue de la solución en ambientes productivos asegurando las capacidades de monitoreo y la transferencia Operativa.

La empresa ofrece al candidato seleccionado:
Salario acorde al mercado.
Crecimiento profesional.
Planilla Directa cliente.
EPS
Seguro Oncológico
Bono de alimentos
Bono anual
En Experis Perú, promovemos la inclusión e inserción laboral sin distinción por razón de discapacidad, género, orientación, identidad y expresión de género, lugar de origen o generación. Por ello ¡Todos los talentos son bienvenidos!.","Surquillo, Lima, Peru",Otro
